Country,Demographics Question,Demographics Response,Question-cod,year,Value,SA
47,4,8,4,2013,16.1,0
47,4,15,4,2013,15,0
47,4,7,6,2013,1.2,0
47,4,8,6,2013,3.6,0
47,4,15,6,2013,3,0
47,5,11,2,2013,28.3,0
47,5,14,2,2013,17.1,0
47,5,11,3,2013,11.5,0
47,5,14,3,2013,7.7,0
47,5,11,1,2013,7.2,0
47,5,14,1,2013,2.7,0
47,5,11,5,2013,12.7,0
47,5,14,5,2013,7.4,0
47,5,11,4,2013,17.7,0
47,5,14,4,2013,11.8,0
47,5,11,6,2013,4.4,0
47,5,14,6,2013,1.8,0
48,1,1,2,2016,27.8,0
48,1,2,2,2016,19.5,0
48,1,3,2,2016,20.1,0
48,1,1,3,2016,10,0
48,1,2,3,2016,7.3,0
48,1,3,3,2016,8.4,0
48,1,1,1,2016,2.2,0
48,1,2,1,2016,0.9,0
48,1,3,1,2016,1.4,0
48,1,1,5,2016,10.9,0
48,1,2,5,2016,8,0
48,1,3,5,2016,8.8,0
48,1,1,4,2016,24,0
48,1,2,4,2016,15.8,0
48,1,3,4,2016,14.7,0
48,1,1,6,2016,4.9,0
48,1,2,6,2016,3,0
48,1,3,6,2016,3.2,0
48,2,6,2,2016,10.8,0
48,2,9,2,2016,28.2,0
48,2,10,2,2016,29.6,0
48,2,12,2,2016,24.7,0
48,2,6,3,2016,3.1,0
48,2,9,3,2016,18.1,0
48,2,10,3,2016,11.7,0
48,2,12,3,2016,8.3,0
48,2,6,1,2016,0.2,0
48,2,9,1,2016,3.9,0
48,2,10,1,2016,1.8,0
48,2,12,1,2016,1.6,0
48,2,6,5,2016,2.9,0
48,2,9,5,2016,14.2,0
48,2,10,5,2016,13.3,0
48,2,12,5,2016,9.9,0
48,2,6,4,2016,8.1,0
48,2,9,4,2016,24.9,0
48,2,10,4,2016,22.7,0
48,2,12,4,2016,20.4,0
48,2,6,6,2016,1.1,0
48,2,9,6,2016,7.4,0
48,2,10,6,2016,5.6,0
48,2,12,6,2016,3.6,0
48,3,4,2,2016,20.9,0
48,3,5,2,2016,29.3,0
48,3,13,2,2016,24.9,0
48,3,4,3,2016,7.9,0
48,3,5,3,2016,12.2,0
48,3,13,3,2016,8.5,0
48,3,4,1,2016,1.5,0
48,3,5,1,2016,1.9,0
48,3,13,1,2016,1.5,0
48,3,4,5,2016,9,0
48,3,5,5,2016,11.5,0
48,3,13,5,2016,8.8,0
48,3,4,4,2016,16.5,0
48,3,5,4,2016,23.7,0
48,3,13,4,2016,22.6,0
48,3,4,6,2016,3.2,0
48,3,5,6,2016,5,0
48,3,13,6,2016,5.1,0
48,4,7,2,2016,20.4,0
48,4,8,2,2016,27.6,0
48,4,15,2,2016,38.8,0
48,4,7,3,2016,8.5,0
48,4,8,3,2016,8.8,0
48,4,15,3,2016,27.6,0
48,4,7,1,2016,1.1,0
48,4,8,1,2016,2.5,0
48,4,15,1,2016,0,0
48,4,7,5,2016,8.6,0
48,4,8,5,2016,10.5,0
48,4,15,5,2016,34.5,0
48,4,7,4,2016,15.7,0
48,4,8,4,2016,23.9,0
48,4,15,4,2016,38.8,0
48,4,7,6,2016,3,0
48,4,8,6,2016,5.4,0
48,4,15,6,2016,3.3,0
48,5,11,2,2016,22.7,0
48,5,14,2,2016,23.1,0
48,5,11,3,2016,8.8,0
48,5,14,3,2016,8.7,0
48,5,11,1,2016,1.7,0
48,5,14,1,2016,1.5,0
48,5,11,5,2016,10.2,0
48,5,14,5,2016,9,0
48,5,11,4,2016,18.1,0
48,5,14,4,2016,18.9,0
48,5,11,6,2016,4.9,0
48,5,14,6,2016,3.2,0
49,1,1,2,2001,0,1
49,1,2,2,2001,0,1
49,1,3,2,2001,0,1
49,1,1,3,2001,0,1
49,1,2,3,2001,0,1
49,1,3,3,2001,0,1
49,1,1,1,2001,0,1
49,1,2,1,2001,0,1
49,1,3,1,2001,0,1
49,1,1,5,2001,0,1
49,1,2,5,2001,0,1
49,1,3,5,2001,0,1
49,1,1,4,2001,0,1
49,1,2,4,2001,0,1
49,1,3,4,2001,0,1
49,1,1,6,2001,0,1
49,1,2,6,2001,0,1
49,1,3,6,2001,0,1
49,2,6,2,2001,0,1
49,2,9,2,2001,0,1
49,2,10,2,2001,0,1
49,2,12,2,2001,0,1
49,2,6,3,2001,0,1
49,2,9,3,2001,0,1
49,2,10,3,2001,0,1
49,2,12,3,2001,0,1
49,2,6,1,2001,0,1
49,2,9,1,2001,0,1
49,2,10,1,2001,0,1
49,2,12,1,2001,0,1
49,2,6,5,2001,0,1
49,2,9,5,2001,0,1
49,2,10,5,2001,0,1
49,2,12,5,2001,0,1
49,2,6,4,2001,0,1
49,2,9,4,2001,0,1
49,2,10,4,2001,0,1
49,2,12,4,2001,0,1
49,2,6,6,2001,0,1
49,2,9,6,2001,0,1
49,2,10,6,2001,0,1
49,2,12,6,2001,0,1
49,3,4,2,2001,0,1
49,3,5,2,2001,0,1
49,3,13,2,2001,0,1
49,3,4,3,2001,0,1
49,3,5,3,2001,0,1
49,3,13,3,2001,0,1
49,3,4,1,2001,0,1
49,3,5,1,2001,0,1
49,3,13,1,2001,0,1
49,3,4,5,2001,0,1
49,3,5,5,2001,0,1
49,3,13,5,2001,0,1
49,3,4,4,2001,0,1
49,3,5,4,2001,0,1
49,3,13,4,2001,0,1
49,3,4,6,2001,0,1
49,3,5,6,2001,0,1
49,3,13,6,2001,0,1
49,4,7,2,2001,0,1
49,4,8,2,2001,0,1
49,4,15,2,2001,0,1
49,4,7,3,2001,0,1
49,4,8,3,2001,0,1
49,4,15,3,2001,0,1
49,4,7,1,2001,0,1
49,4,8,1,2001,0,1
49,4,15,1,2001,0,1
49,4,7,5,2001,0,1
49,4,8,5,2001,0,1
49,4,15,5,2001,0,1
49,4,7,4,2001,0,1
49,4,8,4,2001,0,1
49,4,15,4,2001,0,1
49,4,7,6,2001,0,1
49,4,8,6,2001,0,1
49,4,15,6,2001,0,1
49,5,11,2,2001,0,1
49,5,14,2,2001,0,1
49,5,11,3,2001,0,1
49,5,14,3,2001,0,1
49,5,11,1,2001,0,1
49,5,14,1,2001,0,1
49,5,11,5,2001,0,1
49,5,14,5,2001,0,1
49,5,11,4,2001,0,1
49,5,14,4,2001,0,1
49,5,11,6,2001,0,1
49,5,14,6,2001,0,1
50,1,1,2,2012,36.7,0
50,1,2,2,2012,25,0
50,1,3,2,2012,19.9,0
50,1,1,3,2012,28.6,0
50,1,2,3,2012,17.6,0
50,1,3,3,2012,13.9,0
50,1,1,1,2012,12.8,0
50,1,2,1,2012,7.8,0
50,1,3,1,2012,6.9,0
50,1,1,5,2012,22.9,0
50,1,2,5,2012,12.8,0
50,1,3,5,2012,12.1,0
50,1,1,4,2012,22.6,0
50,1,2,4,2012,13.3,0
50,1,3,4,2012,11.3,0
50,1,1,6,2012,19.5,0
50,1,2,6,2012,11.7,0
50,1,3,6,2012,10.7,0
50,2,6,2,2012,8,0
50,2,9,2,2012,24.8,0
50,2,10,2,2012,34.4,0
50,2,12,2,2012,27.5,0
50,2,6,3,2012,2.2,0
50,2,9,3,2012,18.1,0
50,2,10,3,2012,25.8,0
50,2,12,3,2012,20.5,0
50,2,6,1,2012,4.7,0
50,2,9,1,2012,8.2,0
50,2,10,1,2012,12.7,0
50,2,12,1,2012,8.7,0
50,2,6,5,2012,2.9,0
50,2,9,5,2012,14.7,0
50,2,10,5,2012,20.2,0
50,2,12,5,2012,16.3,0
50,2,6,4,2012,5.1,0
50,2,9,4,2012,13.6,0
50,2,10,4,2012,20.2,0
50,2,12,4,2012,18.5,0
50,2,6,6,2012,0,0
50,2,9,6,2012,13.1,0
50,2,10,6,2012,17.9,0
50,2,12,6,2012,13.9,0
50,3,4,2,2012,23.3,0
50,3,5,2,2012,30.4,0
50,3,13,2,2012,30.8,0
50,3,4,3,2012,16.6,0
50,3,5,3,2012,22.7,0
50,3,13,3,2012,24.7,0
50,3,4,1,2012,6.8,0
50,3,5,1,2012,12.3,0
50,3,13,1,2012,8.2,0
50,3,4,5,2012,12.8,0
50,3,5,5,2012,19.3,0
50,3,13,5,2012,17.6,0
50,3,4,4,2012,13,0
50,3,5,4,2012,17.5,0
50,3,13,4,2012,21.5,0
50,3,4,6,2012,11.5,0
50,3,5,6,2012,16.6,0
50,3,13,6,2012,14.6,0
50,4,7,2,2012,22,0
50,4,8,2,2012,36.4,0
50,4,15,2,2012,28.4,0
50,4,7,3,2012,15.7,0
50,4,8,3,2012,27.8,0
50,4,15,3,2012,18.6,0
50,4,7,1,2012,6.9,0
50,4,8,1,2012,13.1,0
50,4,15,1,2012,14.9,0
50,4,7,5,2012,12.5,0
50,4,8,5,2012,22,0
50,4,15,5,2012,24.4,0
50,4,7,4,2012,12,0
50,4,8,4,2012,22.5,0
50,4,15,4,2012,16.2,0
50,4,7,6,2012,11.2,0
50,4,8,6,2012,18.7,0
50,4,15,6,2012,19.4,0
50,5,11,2,2012,27.5,0
50,5,14,2,2012,25,0
50,5,11,3,2012,20.5,0
50,5,14,3,2012,17.6,0
50,5,11,1,2012,9.2,0
50,5,14,1,2012,8.8,0
50,5,11,5,2012,16.9,0
50,5,14,5,2012,12.7,0
50,5,11,4,2012,15.9,0
50,5,14,4,2012,14.7,0
50,5,11,6,2012,14.8,0
50,5,14,6,2012,11,0
51,1,1,2,2013,27.3,0
51,1,2,2,2013,24.7,0
51,1,3,2,2013,21.6,0
51,1,1,3,2013,14.6,0
51,1,2,3,2013,12.4,0
51,1,3,3,2013,11.9,0
51,1,1,1,2013,9.3,0
51,1,2,1,2013,7.5,0
51,1,3,1,2013,6.5,0
51,1,1,5,2013,14.5,0
51,1,2,5,2013,13.2,0
51,1,3,5,2013,12,0
51,1,1,4,2013,15.6,0
51,1,2,4,2013,13.8,0
51,1,3,4,2013,12,0
51,1,1,6,2013,11.4,0
51,1,2,6,2013,11.4,0
51,1,3,6,2013,10.6,0
51,2,6,2,2013,13.8,0
51,2,9,2,2013,27.9,0
51,2,10,2,2013,28.5,0
51,2,12,2,2013,25.1,0
51,2,6,3,2013,5.3,0
51,2,9,3,2013,16.3,0
51,2,10,3,2013,16.6,0
51,2,12,3,2013,12.7,0
51,2,6,1,2013,3.1,0
51,2,9,1,2013,11.6,0
51,2,10,1,2013,9,0
51,2,12,1,2013,7.1,0
51,2,6,5,2013,6,0
51,2,9,5,2013,15.1,0
51,2,10,5,2013,16.4,0
51,2,12,5,2013,13.6,0
51,2,6,4,2013,7.3,0
51,2,9,4,2013,13.8,0
51,2,10,4,2013,15.8,0
51,2,12,4,2013,15.1,0
51,2,6,6,2013,6.2,0
51,2,9,6,2013,18.3,0
51,2,10,6,2013,12.5,0
51,2,12,6,2013,9,0
51,3,4,2,2013,24.3,0
51,3,5,2,2013,36.8,0
51,3,13,2,2013,20.9,0
51,3,4,3,2013,13,0
51,3,5,3,2013,19.7,0
51,3,13,3,2013,10.7,0
51,3,4,1,2013,7.5,0
51,3,5,1,2013,15.5,0
51,3,13,1,2013,5.8,0
51,3,4,5,2013,13.3,0
51,3,5,5,2013,22,0
51,3,13,5,2013,9.8,0
51,3,4,4,2013,13.7,0
51,3,5,4,2013,20.6,0
51,3,13,4,2013,11.5,0
51,3,4,6,2013,11.1,0
51,3,5,6,2013,20.9,0
51,3,13,6,2013,7,0
51,4,7,2,2013,23.2,0
51,4,8,2,2013,26,0
51,4,15,2,2013,32.4,0
51,4,7,3,2013,12.8,0
51,4,8,3,2013,13.3,0
51,4,15,3,2013,16.3,0
51,4,7,1,2013,7.4,0
51,4,8,1,2013,8.3,0
51,4,15,1,2013,9.3,0
51,4,7,5,2013,12.6,0
51,4,8,5,2013,13.8,0
51,4,15,5,2013,20.1,0
51,4,7,4,2013,12.7,0
51,4,8,4,2013,14.8,0
51,4,15,4,2013,20.2,0
51,4,7,6,2013,11.5,0
51,4,8,6,2013,10.7,0
51,4,15,6,2013,12.6,0
51,5,11,2,2013,28.7,0
51,5,14,2,2013,19.4,0
51,5,11,3,2013,15.8,0
51,5,14,3,2013,9.5,0
51,5,11,1,2013,10.1,0
51,5,14,1,2013,5,0
51,5,11,5,2013,16.2,0
51,5,14,5,2013,9.6,0
51,5,11,4,2013,16,0
51,5,14,4,2013,11.1,0
51,5,11,6,2013,14.6,0
51,5,14,6,2013,6.7,0
52,1,1,2,2017,46.9,0
52,1,2,2,2017,37.8,0
52,1,3,2,2017,35.4,0
52,1,1,3,2017,27.4,0
52,1,2,3,2017,21.8,0
52,1,3,3,2017,17.8,0
52,1,1,1,2017,6.9,0
52,1,2,1,2017,4.4,0
52,1,3,1,2017,3.4,0
52,1,1,5,2017,35.7,0
52,1,2,5,2017,28.9,0
52,1,3,5,2017,25.3,0
52,1,1,4,2017,22.1,0
52,1,2,4,2017,18.6,0
52,1,3,4,2017,18.3,0
52,1,1,6,2017,12.9,0
52,1,2,6,2017,8.8,0
52,1,3,6,2017,9.2,0
52,2,6,2,2017,17.4,0
52,2,9,2,2017,54.3,0
52,2,10,2,2017,41.2,0
52,2,12,2,2017,33.9,0
52,2,6,3,2017,9.2,0
52,2,9,3,2017,32.4,0
52,2,10,3,2017,22,0
52,2,12,3,2017,16.5,0
52,2,6,1,2017,1.9,0
52,2,9,1,2017,5.5,0
52,2,10,1,2017,5.4,0
52,2,12,1,2017,3.5,0
52,2,6,5,2017,11.5,0
52,2,9,5,2017,40.4,0
52,2,10,5,2017,30.6,0
52,2,12,5,2017,25.4,0
52,2,6,4,2017,7.8,0
52,2,9,4,2017,28,0
52,2,10,4,2017,20.3,0
52,2,12,4,2017,17,0
52,2,6,6,2017,2.5,0
52,2,9,6,2017,18.6,0
52,2,10,6,2017,9.3,0
52,2,12,6,2017,6.6,0
52,3,4,2,2017,37.8,0
52,3,5,2,2017,41.6,0
52,3,13,2,2017,22,0
52,3,4,3,2017,20.3,0
52,3,5,3,2017,34.2,0
52,3,13,3,2017,11,0
52,3,4,1,2017,4.2,0
52,3,5,1,2017,2.4,0
52,3,13,1,2017,0.1,0
52,3,4,5,2017,27.9,0
52,3,5,5,2017,31.3,0
52,3,13,5,2017,15.2,0
52,3,4,4,2017,18.8,0
52,3,5,4,2017,22.7,0
52,3,13,4,2017,15.6,0
52,3,4,6,2017,9.5,0
52,3,5,6,2017,15.2,0
52,3,13,6,2017,4,0
52,4,7,2,2017,37.4,0
52,4,8,2,2017,0,0
52,4,15,2,2017,42.1,0
52,4,7,3,2017,20,0
52,4,8,3,2017,0,0
52,4,15,3,2017,35.7,0
52,4,7,1,2017,4,0
52,4,8,1,2017,0,0
52,4,15,1,2017,9.1,0
52,4,7,5,2017,27.5,0
52,4,8,5,2017,0,0
52,4,15,5,2017,35.2,0
52,4,7,4,2017,18.5,0
52,4,8,4,2017,0,0
52,4,15,4,2017,33.1,0
52,4,7,6,2017,9.4,0
52,4,8,6,2017,0,0
52,4,15,6,2017,11.3,0
52,5,11,2,2017,46.2,0
52,5,14,2,2017,24.5,0
52,5,11,3,2017,25.5,0
52,5,14,3,2017,12.6,0
52,5,11,1,2017,5.2,0
52,5,14,1,2017,2.5,0
52,5,11,5,2017,35.5,0
52,5,14,5,2017,16.1,0
52,5,11,4,2017,22.8,0
52,5,14,4,2017,12.8,0
52,5,11,6,2017,13.2,0
52,5,14,6,2017,3.8,0
53,1,1,2,2012,0,1
53,1,2,2,2012,0,1
53,1,3,2,2012,0,1
53,1,1,3,2012,0,1
53,1,2,3,2012,0,1
53,1,3,3,2012,0,1
53,1,1,1,2012,0,1
53,1,2,1,2012,0,1
53,1,3,1,2012,0,1
53,1,1,5,2012,0,1
53,1,2,5,2012,0,1
53,1,3,5,2012,0,1
53,1,1,4,2012,0,1
53,1,2,4,2012,0,1
53,1,3,4,2012,0,1
53,1,1,6,2012,0,1
53,1,2,6,2012,0,1
53,1,3,6,2012,0,1
53,2,6,2,2012,0,1
53,2,9,2,2012,0,1
53,2,10,2,2012,0,1
53,2,12,2,2012,0,1
53,2,6,3,2012,0,1
53,2,9,3,2012,0,1
53,2,10,3,2012,0,1
53,2,12,3,2012,0,1
53,2,6,1,2012,0,1
53,2,9,1,2012,0,1
53,2,10,1,2012,0,1
53,2,12,1,2012,0,1
53,2,6,5,2012,0,1
53,2,9,5,2012,0,1
53,2,10,5,2012,0,1
53,2,12,5,2012,0,1
53,2,6,4,2012,0,1
53,2,9,4,2012,0,1
53,2,10,4,2012,0,1
53,2,12,4,2012,0,1
53,2,6,6,2012,0,1
53,2,9,6,2012,0,1
53,2,10,6,2012,0,1
53,2,12,6,2012,0,1
53,3,4,2,2012,0,1
53,3,5,2,2012,0,1
53,3,13,2,2012,0,1
53,3,4,3,2012,0,1
53,3,5,3,2012,0,1
53,3,13,3,2012,0,1
53,3,4,1,2012,0,1
53,3,5,1,2012,0,1
53,3,13,1,2012,0,1
53,3,4,5,2012,0,1
53,3,5,5,2012,0,1
53,3,13,5,2012,0,1
53,3,4,4,2012,0,1
53,3,5,4,2012,0,1
53,3,13,4,2012,0,1
53,3,4,6,2012,0,1
53,3,5,6,2012,0,1
53,3,13,6,2012,0,1
53,4,7,2,2012,0,1
53,4,8,2,2012,0,1
53,4,15,2,2012,0,1
53,4,7,3,2012,0,1
53,4,8,3,2012,0,1
53,4,15,3,2012,0,1
53,4,7,1,2012,0,1
53,4,8,1,2012,0,1
53,4,15,1,2012,0,1
53,4,7,5,2012,0,1
53,4,8,5,2012,0,1
53,4,15,5,2012,0,1
53,4,7,4,2012,0,1
53,4,8,4,2012,0,1
53,4,15,4,2012,0,1
53,4,7,6,2012,0,1
53,4,8,6,2012,0,1
53,4,15,6,2012,0,1
53,5,11,2,2012,0,1
53,5,14,2,2012,0,1
53,5,11,3,2012,0,1
53,5,14,3,2012,0,1
53,5,11,1,2012,0,1
53,5,14,1,2012,0,1
53,5,11,5,2012,0,1
53,5,14,5,2012,0,1
53,5,11,4,2012,0,1
53,5,14,4,2012,0,1
53,5,11,6,2012,0,1
53,5,14,6,2012,0,1
54,1,1,2,2017,0,0
54,1,2,2,2017,0,0
54,1,3,2,2017,0,0
54,1,1,3,2017,0,0
54,1,2,3,2017,0,0
54,1,3,3,2017,0,0
54,1,1,1,2017,0,0
54,1,2,1,2017,0,0
54,1,3,1,2017,0,0
54,1,1,5,2017,0,0
54,1,2,5,2017,0,0
54,1,3,5,2017,0,0
54,1,1,4,2017,0,0
54,1,2,4,2017,0,0
54,1,3,4,2017,0,0
54,1,1,6,2017,0,0
54,1,2,6,2017,0,0
54,1,3,6,2017,0,0
54,2,6,2,2017,0,0
54,2,9,2,2017,0,0
54,2,10,2,2017,0,0
54,2,12,2,2017,0,0
54,2,6,3,2017,0,0
54,2,9,3,2017,0,0
54,2,10,3,2017,0,0
54,2,12,3,2017,0,0
54,2,6,1,2017,0,0
54,2,9,1,2017,0,0
54,2,10,1,2017,0,0
54,2,12,1,2017,0,0
54,2,6,5,2017,0,0
54,2,9,5,2017,0,0
54,2,10,5,2017,0,0
54,2,12,5,2017,0,0
54,2,6,4,2017,0,0
54,2,9,4,2017,0,0
54,2,10,4,2017,0,0
54,2,12,4,2017,0,0
54,2,6,6,2017,0,0
54,2,9,6,2017,0,0
54,2,10,6,2017,0,0
54,2,12,6,2017,0,0
54,3,4,2,2017,0,0
54,3,5,2,2017,0,0
54,3,13,2,2017,0,0
54,3,4,3,2017,0,0
54,3,5,3,2017,0,0
54,3,13,3,2017,0,0
54,3,4,1,2017,0,0
54,3,5,1,2017,0,0
54,3,13,1,2017,0,0
54,3,4,5,2017,0,0
54,3,5,5,2017,0,0
54,3,13,5,2017,0,0
54,3,4,4,2017,0,0
54,3,5,4,2017,0,0
54,3,13,4,2017,0,0
54,3,4,6,2017,0,0
54,3,5,6,2017,0,0
54,3,13,6,2017,0,0
54,4,7,2,2017,0,0
54,4,8,2,2017,0,0
54,4,15,2,2017,0,0
54,4,7,3,2017,0,0
54,4,8,3,2017,0,0
54,4,15,3,2017,0,0
54,4,7,1,2017,0,0
54,4,8,1,2017,0,0
54,4,15,1,2017,0,0
54,4,7,5,2017,0,0
54,4,8,5,2017,0,0
54,4,15,5,2017,0,0
54,4,7,4,2017,0,0
54,4,8,4,2017,0,0
54,4,15,4,2017,0,0
54,4,7,6,2017,0,0
54,4,8,6,2017,0,0
54,4,15,6,2017,0,0
54,5,11,2,2017,0,0
54,5,14,2,2017,0,0
54,5,11,3,2017,0,0
54,5,14,3,2017,0,0
54,5,11,1,2017,0,0
54,5,14,1,2017,0,0
54,5,11,5,2017,0,0
54,5,14,5,2017,0,0
54,5,11,4,2017,0,0
54,5,14,4,2017,0,0
54,5,11,6,2017,0,0
54,5,14,6,2017,0,0
55,1,1,2,2014,22.8,0
55,1,2,2,2014,15.5,0
55,1,3,2,2014,12.9,0
55,1,1,3,2014,6.9,0
55,1,2,3,2014,4.9,0
55,1,3,3,2014,3.6,0
55,1,1,1,2014,2.6,0
55,1,2,1,2014,1,0
55,1,3,1,2014,1.1,0
55,1,1,5,2014,8.6,0
55,1,2,5,2014,6.7,0
55,1,3,5,2014,4.8,0
55,1,1,4,2014,15.9,0
55,1,2,4,2014,10.4,0
55,1,3,4,2014,8.6,0
55,1,1,6,2014,9.3,0
55,1,2,6,2014,6,0
55,1,3,6,2014,3.5,0
55,2,6,2,2014,5.2,0
55,2,9,2,2014,21.1,0
55,2,10,2,2014,18.4,0
55,2,12,2,2014,17.5,0
55,2,6,3,2014,0.6,0
55,2,9,3,2014,7.5,0
55,2,10,3,2014,5.6,0
55,2,12,3,2014,5,0
55,2,6,1,2014,0,0
55,2,9,1,2014,1.2,0
55,2,10,1,2014,1.7,0
55,2,12,1,2014,2.2,0
55,2,6,5,2014,2.3,0
55,2,9,5,2014,8.6,0
55,2,10,5,2014,7.1,0
55,2,12,5,2014,6.8,0
55,2,6,4,2014,3.9,0
55,2,9,4,2014,14.9,0
55,2,10,4,2014,12.3,0
55,2,12,4,2014,12.4,0
55,2,6,6,2014,1,0
55,2,9,6,2014,8,0
55,2,10,6,2014,7,0
55,2,12,6,2014,6.3,0
55,3,4,2,2014,17.2,0
55,3,5,2,2014,19.1,0
55,3,13,2,2014,20.1,0
55,3,4,3,2014,5.3,0
55,3,5,3,2014,5.3,0
55,3,13,3,2014,6.3,0
55,3,4,1,2014,1.6,0
55,3,5,1,2014,1.8,0
55,3,13,1,2014,2.1,0
55,3,4,5,2014,6.8,0
55,3,5,5,2014,7.1,0
55,3,13,5,2014,7.6,0
55,3,4,4,2014,11.8,0
55,3,5,4,2014,12.8,0
55,3,13,4,2014,13.7,0
55,3,4,6,2014,6.4,0
55,3,5,6,2014,6.1,0
55,3,13,6,2014,8.8,0
55,4,7,2,2014,14.8,0
55,4,8,2,2014,21,0
55,4,15,2,2014,19.1,0
55,4,7,3,2014,4.4,0
55,4,8,3,2014,6.3,0
55,4,15,3,2014,9.1,0
55,4,7,1,2014,1,0
55,4,8,1,2014,2.3,0
55,4,15,1,2014,3.2,0
55,4,7,5,2014,6,0
55,4,8,5,2014,7.9,0
55,4,15,5,2014,8.4,0
55,4,7,4,2014,10,0
55,4,8,4,2014,14.4,0
55,4,15,4,2014,14.3,0
55,4,7,6,2014,4.7,0
55,4,8,6,2014,8.6,0
55,4,15,6,2014,10.3,0
55,5,11,2,2014,19.1,0
55,5,14,2,2014,13,0
55,5,11,3,2014,5.8,0
55,5,14,3,2014,3.8,0
55,5,11,1,2014,1.7,0
55,5,14,1,2014,1.4,0
55,5,11,5,2014,7.4,0
55,5,14,5,2014,5.4,0
55,5,11,4,2014,12.7,0
55,5,14,4,2014,10.2,0
55,5,11,6,2014,7.5,0
55,5,14,6,2014,3.5,0
56,1,1,2,2008,23.8,0
56,1,2,2,2008,21.8,0
56,1,3,2,2008,18.2,0
56,1,1,3,2008,11.7,0
56,1,2,3,2008,9.1,0
56,1,3,3,2008,8.6,0
56,1,1,1,2008,7.4,0
56,1,2,1,2008,5.4,0
56,1,3,1,2008,6.1,0
56,1,1,5,2008,10.6,0
56,1,2,5,2008,13.6,0
56,1,3,5,2008,11.5,0
56,1,1,4,2008,15.9,0
56,1,2,4,2008,13.6,0
56,1,3,4,2008,11.5,0
56,1,1,6,2008,5.8,0
56,1,2,6,2008,3.8,0
56,1,3,6,2008,6.6,0
56,2,6,2,2008,13.4,0
56,2,9,2,2008,21.4,0
56,2,10,2,2008,26.3,0
56,2,12,2,2008,16,0
56,2,6,3,2008,7.7,0
56,2,9,3,2008,4.3,0
56,2,10,3,2008,11.5,0
56,2,12,3,2008,8.6,0
56,2,6,1,2008,10.4,0
56,2,9,1,2008,8.4,0
56,2,10,1,2008,7.7,0
56,2,12,1,2008,4.7,0
56,2,6,5,2008,11,0
56,2,9,5,2008,13.5,0
56,2,10,5,2008,15.3,0
56,2,12,5,2008,6.9,0
56,2,6,4,2008,3.8,0
56,2,9,4,2008,18.4,0
56,2,10,4,2008,17.5,0
56,2,12,4,2008,9.7,0
56,2,6,6,2008,7.7,0
56,2,9,6,2008,7.7,0
56,2,10,6,2008,6.2,0
56,2,12,6,2008,4.3,0
56,3,4,2,2008,21.8,0
56,3,5,2,2008,25,0
56,3,13,2,2008,19.9,0
56,3,4,3,2008,10,0
56,3,5,3,2008,15,0
56,3,13,3,2008,8.2,0
56,3,4,1,2008,6.4,0
56,3,5,1,2008,3,0
56,3,13,1,2008,8.7,0
56,3,4,5,2008,12.5,0
56,3,5,5,2008,11.8,0
56,3,13,5,2008,7.6,0
56,3,4,4,2008,14.2,0
56,3,5,4,2008,15.4,0
56,3,13,4,2008,12.6,0
56,3,4,6,2008,5.7,0
56,3,5,6,2008,3.5,0
56,3,13,6,2008,4.9,0
56,4,7,2,2008,20.2,0
56,4,8,2,2008,23.2,0
56,4,15,2,2008,21.5,0
56,4,7,3,2008,8.3,0
56,4,8,3,2008,11.9,0
56,4,15,3,2008,10.4,0
56,4,7,1,2008,5.4,0
56,4,8,1,2008,7.6,0
56,4,15,1,2008,6.8,0
56,4,7,5,2008,13,0
56,4,8,5,2008,10.3,0
56,4,15,5,2008,12.1,0
56,4,7,4,2008,12.9,0
56,4,8,4,2008,14.9,0
56,4,15,4,2008,15,0
56,4,7,6,2008,4.7,0
56,4,8,6,2008,6,0
56,4,15,6,2008,6.2,0
56,5,11,2,2008,26.3,0
56,5,14,2,2008,16.8,0
56,5,11,3,2008,10.9,0
56,5,14,3,2008,9.2,0
56,5,11,1,2008,7.5,0
56,5,14,1,2008,5.4,0
56,5,11,5,2008,15.4,0
56,5,14,5,2008,7.8,0
56,5,11,4,2008,17.7,0
56,5,14,4,2008,10.1,0
56,5,11,6,2008,6.3,0
56,5,14,6,2008,4.6,0
57,1,1,2,2017,36.8,0
57,1,2,2,2017,22.3,0
57,1,3,2,2017,18.5,0
57,1,1,3,2017,25.2,0
57,1,2,3,2017,15.5,0
57,1,3,3,2017,11.4,0
57,1,1,1,2017,9.4,0
57,1,2,1,2017,4.6,0
57,1,3,1,2017,3.2,0
57,1,1,5,2017,19.6,0
57,1,2,5,2017,10.5,0
57,1,3,5,2017,8.8,0
57,1,1,4,2017,22.8,0
57,1,2,4,2017,12.9,0
57,1,3,4,2017,11.4,0
57,1,1,6,2017,15.4,0
57,1,2,6,2017,9.5,0
57,1,3,6,2017,6.7,0
57,2,6,2,2017,7.8,0
57,2,9,2,2017,33.2,0
57,2,10,2,2017,27.6,0
57,2,12,2,2017,26.7,0
57,2,6,3,2017,3.3,0
57,2,9,3,2017,22.9,0
57,2,10,3,2017,18.9,0
57,2,12,3,2017,17.7,0
57,2,6,1,2017,1.1,0
57,2,9,1,2017,7.5,0
57,2,10,1,2017,6.5,0
57,2,12,1,2017,6.3,0
57,2,6,5,2017,3.3,0
57,2,9,5,2017,18.3,0
57,2,10,5,2017,13.9,0
57,2,12,5,2017,12.1,0
